Date,Price,Open,High,Low,Vol.,Change %
03/16/1985,134.74,134.74,134.74,134.74,1.17M,0.38%
03/15/1985,134.23,134.23,134.23,134.23,1.30M,0.94%
03/14/1985,132.98,132.98,132.98,132.98,1.48M,0.42%
03/13/1985,132.42,132.42,132.42,132.42,1.50M,-0.23%
03/12/1985,132.73,132.73,132.73,132.73,1.04M,-0.29%
03/11/1985,133.11,133.11,133.11,133.11,1.33M,-0.21%
03/09/1985,133.39,133.39,133.39,133.39,721.00K,-0.01%
03/08/1985,133.4,133.4,133.4,133.4,1.55M,-0.81%
03/07/1985,134.49,134.49,134.49,134.49,1.46M,-0.50%
03/06/1985,135.16,135.16,135.16,135.16,1.62M,-0.41%
03/05/1985,135.72,135.72,135.72,135.72,1.51M,0.27%
03/04/1985,135.35,135.35,135.35,135.35,1.23M,0.31%
03/02/1985,134.93,134.93,134.93,134.93,666.00K,0.00%
02/28/1985,134.93,134.93,134.93,134.93,1.10M,-0.04%
02/27/1985,134.98,134.98,134.98,134.98,1.29M,0.25%
02/26/1985,134.64,134.64,134.64,134.64,1.67M,0.07%
02/25/1985,134.55,134.55,134.55,134.55,1.22M,-0.20%
02/23/1985,134.82,134.82,134.82,134.82,1.25M,1.09%
02/22/1985,133.37,133.37,133.37,133.37,1.82M,-0.21%
02/21/1985,133.65,133.65,133.65,133.65,1.40M,-0.90%
02/19/1985,134.87,134.87,134.87,134.87,1.56M,0.39%
02/18/1985,134.35,134.35,134.35,134.35,1.15M,-0.64%
02/16/1985,135.22,135.22,135.22,135.22,858.00K,-0.01%
02/15/1985,135.24,135.24,135.24,135.24,1.10M,0.28%
02/14/1985,134.86,134.86,134.86,134.86,1.07M,-0.87%
02/13/1985,136.05,136.05,136.05,136.05,1.10M,-0.45%
02/11/1985,136.67,136.67,136.67,136.67,1.17M,0.49%
02/09/1985,136.01,136.01,136.01,136.01,844.00K,-0.50%
02/08/1985,136.69,136.69,136.69,136.69,1.35M,0.07%
02/07/1985,136.59,136.59,136.59,136.59,1.26M,-0.45%
02/06/1985,137.21,137.21,137.21,137.21,1.30M,0.10%
02/05/1985,137.07,137.07,137.07,137.07,1.43M,0.15%
02/04/1985,136.87,136.87,136.87,136.87,1.05M,-1.16%
02/02/1985,138.48,138.48,138.48,138.48,904.00K,-0.26%
02/01/1985,138.84,138.84,138.84,138.84,1.75M,-0.04%
01/31/1985,138.9,138.9,138.9,138.9,1.56M,0.67%
01/30/1985,137.97,137.97,137.97,137.97,1.21M,0.12%
01/29/1985,137.81,137.81,137.81,137.81,1.18M,-0.06%
01/28/1985,137.89,137.89,137.89,137.89,1.09M,-0.51%
01/26/1985,138.6,138.6,138.6,138.6,991.00K,-0.11%
01/25/1985,138.75,138.75,138.75,138.75,1.26M,-0.49%
01/24/1985,139.43,139.43,139.43,139.43,1.77M,-0.23%
01/23/1985,139.75,139.75,139.75,139.75,1.71M,0.47%
01/22/1985,139.09,139.09,139.09,139.09,1.67M,0.35%
01/21/1985,138.6,138.6,138.6,138.6,1.45M,0.16%
01/19/1985,138.38,138.38,138.38,138.38,1.10M,0.10%
01/18/1985,138.24,138.24,138.24,138.24,1.50M,-0.30%
01/17/1985,138.66,138.66,138.66,138.66,1.70M,-0.90%
01/16/1985,139.92,139.92,139.92,139.92,2.24M,0.20%
01/15/1985,139.64,139.64,139.64,139.64,1.78M,0.14%
01/14/1985,139.45,139.45,139.45,139.45,1.54M,-1.13%
01/12/1985,141.05,141.05,141.05,141.05,1.74M,0.71%
01/11/1985,140.06,140.06,140.06,140.06,2.47M,-1.32%
01/10/1985,141.93,141.93,141.93,141.93,3.97M,-0.93%
01/09/1985,143.26,143.26,143.26,143.26,3.43M,-1.47%
01/08/1985,145.39,145.39,145.39,145.39,4.47M,-0.08%
01/07/1985,145.51,145.51,145.51,145.51,4.79M,2.62%
01/05/1985,141.79,141.79,141.79,141.79,1.72M,1.62%
01/04/1985,139.53,139.53,139.53,139.53,750.00K,-2.06%
12/24/1984,142.46,142.46,142.46,142.46,4.98M,0.23%
12/22/1984,142.13,142.13,142.13,142.13,3.80M,0.67%
12/21/1984,141.19,141.19,141.19,141.19,4.28M,0.84%
12/20/1984,140.02,140.02,140.02,140.02,3.94M,0.81%
12/19/1984,138.9,138.9,138.9,138.9,3.29M,0.16%
12/18/1984,138.68,138.68,138.68,138.68,2.63M,0.31%
12/17/1984,138.25,138.25,138.25,138.25,2.50M,0.04%
12/15/1984,138.2,138.2,138.2,138.2,1.60M,0.22%
12/14/1984,137.89,137.89,137.89,137.89,2.85M,0.28%
12/13/1984,137.5,137.5,137.5,137.5,2.40M,0.18%
12/12/1984,137.25,137.25,137.25,137.25,1.90M,-0.09%
12/11/1984,137.37,137.37,137.37,137.37,1.54M,-0.16%
12/10/1984,137.59,137.59,137.59,137.59,1.58M,-0.45%
12/08/1984,138.21,138.21,138.21,138.21,1.43M,0.26%
12/07/1984,137.85,137.85,137.85,137.85,2.15M,0.39%
12/06/1984,137.32,137.32,137.32,137.32,2.43M,0.11%
12/05/1984,137.17,137.17,137.17,137.17,1.93M,0.49%
12/04/1984,136.5,136.5,136.5,136.5,1.58M,-0.23%
12/03/1984,136.81,136.81,136.81,136.81,1.20M,0.94%
12/01/1984,135.54,135.54,135.54,135.54,772.00K,0.00%
11/30/1984,135.54,135.54,135.54,135.54,1.40M,0.30%
11/29/1984,135.14,135.14,135.14,135.14,1.66M,0.43%
11/28/1984,134.56,134.56,134.56,134.56,1.47M,0.32%
11/27/1984,134.13,134.13,134.13,134.13,1.21M,0.26%
11/26/1984,133.78,133.78,133.78,133.78,896.00K,0.40%
11/24/1984,133.25,133.25,133.25,133.25,491.00K,0.14%
11/23/1984,133.07,133.07,133.07,133.07,999.00K,-0.33%
11/22/1984,133.51,133.51,133.51,133.51,907.00K,0.19%
11/21/1984,133.26,133.26,133.26,133.26,1.24M,0.08%
11/20/1984,133.15,133.15,133.15,133.15,1.42M,0.57%
11/19/1984,132.39,132.39,132.39,132.39,910.00K,-0.17%
11/17/1984,132.61,132.61,132.61,132.61,1.05M,-0.05%
11/16/1984,132.68,132.68,132.68,132.68,1.39M,0.37%
11/15/1984,132.19,132.19,132.19,132.19,1.45M,-0.48%
11/14/1984,132.83,132.83,132.83,132.83,1.38M,0.20%
11/13/1984,132.56,132.56,132.56,132.56,1.13M,-0.93%
11/12/1984,133.81,133.81,133.81,133.81,1.06M,-0.24%
11/10/1984,134.13,134.13,134.13,134.13,970.00K,-0.10%
11/09/1984,134.27,134.27,134.27,134.27,1.92M,-0.07%
11/08/1984,134.37,134.37,134.37,134.37,2.76M,1.36%
11/07/1984,132.57,132.57,132.57,132.57,2.46M,0.06%
11/06/1984,132.49,132.49,132.49,132.49,1.96M,0.78%
11/05/1984,131.47,131.47,131.47,131.47,1.18M,1.36%
11/03/1984,129.71,129.71,129.71,129.71,572.00K,0.16%
11/02/1984,129.5,129.5,129.5,129.5,865.00K,-0.25%
11/01/1984,129.82,129.82,129.82,129.82,1.02M,0.00%
10/31/1984,129.82,129.82,129.82,129.82,983.00K,-0.83%
10/30/1984,130.9,130.9,130.9,130.9,1.06M,-0.20%
10/29/1984,131.16,131.16,131.16,131.16,971.00K,0.48%
10/27/1984,130.53,130.53,130.53,130.53,721.00K,0.18%
10/26/1984,130.29,130.29,130.29,130.29,1.21M,-0.12%
10/25/1984,130.44,130.44,130.44,130.44,1.04M,-0.22%
10/24/1984,130.73,130.73,130.73,130.73,1.30M,-0.11%
10/23/1984,130.88,130.88,130.88,130.88,1.05M,0.28%
10/22/1984,130.52,130.52,130.52,130.52,1.07M,-0.37%
10/20/1984,131.01,131.01,131.01,131.01,647.00K,-0.15%
10/19/1984,131.21,131.21,131.21,131.21,821.00K,-0.50%
10/18/1984,131.87,131.87,131.87,131.87,722.00K,-0.20%
10/17/1984,132.13,132.13,132.13,132.13,743.00K,-0.14%
10/16/1984,132.32,132.32,132.32,132.32,681.00K,-0.63%
10/15/1984,133.16,133.16,133.16,133.16,548.00K,-0.45%
10/13/1984,133.76,133.76,133.76,133.76,770.00K,0.28%
10/12/1984,133.39,133.39,133.39,133.39,1.03M,-0.21%
10/11/1984,133.67,133.67,133.67,133.67,994.00K,-0.65%
10/10/1984,134.54,134.54,134.54,134.54,1.01M,0.19%
10/08/1984,134.28,134.28,134.28,134.28,647.00K,-0.12%
10/06/1984,134.44,134.44,134.44,134.44,752.00K,0.44%
10/05/1984,133.85,133.85,133.85,133.85,790.00K,0.19%
10/04/1984,133.6,133.6,133.6,133.6,658.00K,-0.40%
10/02/1984,134.14,134.14,134.14,134.14,948.00K,0.00%
09/29/1984,134.14,134.14,134.14,134.14,795.00K,0.00%
09/28/1984,134.14,134.14,134.14,134.14,935.00K,1.71%
09/27/1984,131.89,131.89,131.89,131.89,1.21M,-0.64%
09/26/1984,132.74,132.74,132.74,132.74,852.00K,-0.40%
09/25/1984,133.27,133.27,133.27,133.27,952.00K,0.00%
09/24/1984,133.27,133.27,133.27,133.27,823.00K,0.36%
09/22/1984,132.79,132.79,132.79,132.79,821.00K,-0.11%
09/21/1984,132.93,132.93,132.93,132.93,819.00K,-0.73%
09/20/1984,133.91,133.91,133.91,133.91,1.27M,-0.47%
09/19/1984,134.54,134.54,134.54,134.54,859.00K,-0.13%
09/18/1984,134.72,134.72,134.72,134.72,1.18M,-0.07%
09/17/1984,134.81,134.81,134.81,134.81,684.00K,-0.37%
09/15/1984,135.31,135.31,135.31,135.31,618.00K,0.02%
09/14/1984,135.28,135.28,135.28,135.28,1.21M,-0.26%
09/13/1984,135.63,135.63,135.63,135.63,1.39M,-0.15%
09/12/1984,135.83,135.83,135.83,135.83,1.22M,0.31%
09/11/1984,135.41,135.41,135.41,135.41,796.00K,-0.99%
09/08/1984,136.76,136.76,136.76,136.76,1.20M,0.10%
09/07/1984,136.63,136.63,136.63,136.63,1.14M,0.51%
09/06/1984,135.93,135.93,135.93,135.93,1.37M,-0.26%
09/05/1984,136.28,136.28,136.28,136.28,1.18M,-0.15%
09/04/1984,136.49,136.49,136.49,136.49,1.35M,-0.16%
09/03/1984,136.71,136.71,136.71,136.71,1.12M,0.44%
09/01/1984,136.11,136.11,136.11,136.11,1.33M,0.00%
08/31/1984,136.11,136.11,136.11,136.11,1.57M,1.23%
08/30/1984,134.46,134.46,134.46,134.46,1.60M,0.89%
08/29/1984,133.27,133.27,133.27,133.27,1.54M,-0.01%
08/28/1984,133.29,133.29,133.29,133.29,1.35M,-0.15%
08/27/1984,133.49,133.49,133.49,133.49,913.00K,-0.62%
08/25/1984,134.32,134.32,134.32,134.32,699.00K,-0.20%
08/24/1984,134.59,134.59,134.59,134.59,1.75M,0.19%
08/23/1984,134.33,134.33,134.33,134.33,1.23M,-0.27%
08/22/1984,134.69,134.69,134.69,134.69,1.40M,0.69%
08/21/1984,133.77,133.77,133.77,133.77,1.04M,-0.54%
08/20/1984,134.5,134.5,134.5,134.5,864.00K,-0.27%
08/18/1984,134.86,134.86,134.86,134.86,821.00K,-0.14%
08/17/1984,135.05,135.05,135.05,135.05,2.16M,-0.31%
08/16/1984,135.47,135.47,135.47,135.47,2.37M,0.19%
08/14/1984,135.21,135.21,135.21,135.21,1.27M,0.06%
08/13/1984,135.13,135.13,135.13,135.13,1.23M,-0.20%
08/11/1984,135.4,135.4,135.4,135.4,1.64M,-0.33%
08/10/1984,135.85,135.85,135.85,135.85,2.14M,-0.59%
08/09/1984,136.66,136.66,136.66,136.66,1.64M,-0.25%
08/08/1984,137,137,137,137,1.88M,-0.17%
08/07/1984,137.23,137.23,137.23,137.23,1.64M,0.46%
08/06/1984,136.6,136.6,136.6,136.6,1.08M,0.26%
08/04/1984,136.24,136.24,136.24,136.24,1.04M,0.57%
08/03/1984,135.47,135.47,135.47,135.47,1.31M,0.06%
08/02/1984,135.39,135.39,135.39,135.39,1.70M,0.63%
08/01/1984,134.54,134.54,134.54,134.54,1.18M,0.00%
07/31/1984,134.54,134.54,134.54,134.54,1.59M,-0.30%
07/30/1984,134.94,134.94,134.94,134.94,1.52M,0.09%
07/28/1984,134.82,134.82,134.82,134.82,2.56M,-0.35%
07/27/1984,135.29,135.29,135.29,135.29,3.05M,-0.10%
07/26/1984,135.43,135.43,135.43,135.43,2.82M,0.34%
07/25/1984,134.97,134.97,134.97,134.97,2.90M,-0.04%
07/24/1984,135.03,135.03,135.03,135.03,3.24M,-0.16%
07/23/1984,135.24,135.24,135.24,135.24,2.90M,1.02%
07/21/1984,133.88,133.88,133.88,133.88,1.56M,0.40%
07/20/1984,133.34,133.34,133.34,133.34,2.38M,0.44%
07/19/1984,132.76,132.76,132.76,132.76,2.25M,0.65%
07/18/1984,131.9,131.9,131.9,131.9,1.47M,0.46%
07/16/1984,131.3,131.3,131.3,131.3,1.48M,-1.04%
07/14/1984,132.68,132.68,132.68,132.68,1.43M,0.04%
07/13/1984,132.63,132.63,132.63,132.63,1.72M,1.01%
07/12/1984,131.31,131.31,131.31,131.31,1.07M,-0.60%
07/11/1984,132.1,132.1,132.1,132.1,1.62M,-0.41%
07/10/1984,132.65,132.65,132.65,132.65,1.84M,-0.54%
07/09/1984,133.37,133.37,133.37,133.37,1.54M,-0.77%
07/07/1984,134.41,134.41,134.41,134.41,1.70M,1.41%
07/06/1984,132.54,132.54,132.54,132.54,2.36M,1.78%
07/05/1984,130.22,130.22,130.22,130.22,1.17M,-1.49%
07/04/1984,132.19,132.19,132.19,132.19,1.34M,1.18%
07/03/1984,130.65,130.65,130.65,130.65,1.31M,0.28%
07/02/1984,130.28,130.28,130.28,130.28,1.34M,0.00%
06/30/1984,130.28,130.28,130.28,130.28,804.00K,-1.49%
06/29/1984,132.25,132.25,132.25,132.25,1.17M,0.36%
06/28/1984,131.77,131.77,131.77,131.77,1.33M,1.75%
06/27/1984,129.51,129.51,129.51,129.51,1.98M,-0.29%
06/26/1984,129.89,129.89,129.89,129.89,1.47M,-0.50%
06/25/1984,130.54,130.54,130.54,130.54,1.06M,-1.38%
06/23/1984,132.36,132.36,132.36,132.36,698.00K,-0.75%
06/22/1984,133.36,133.36,133.36,133.36,1.31M,-0.55%
06/21/1984,134.1,134.1,134.1,134.1,1.22M,-0.13%
06/20/1984,134.28,134.28,134.28,134.28,1.03M,-0.39%
06/19/1984,134.8,134.8,134.8,134.8,792.00K,0.09%
06/18/1984,134.68,134.68,134.68,134.68,1.33M,-0.88%
06/16/1984,135.87,135.87,135.87,135.87,970.00K,0.01%
06/15/1984,135.86,135.86,135.86,135.86,1.42M,0.30%
06/14/1984,135.45,135.45,135.45,135.45,1.11M,-0.58%
06/13/1984,136.24,136.24,136.24,136.24,1.67M,0.23%
06/12/1984,135.93,135.93,135.93,135.93,1.29M,0.48%
06/11/1984,135.28,135.28,135.28,135.28,1.04M,0.32%
06/09/1984,134.85,134.85,134.85,134.85,654.00K,0.00%
06/08/1984,134.85,134.85,134.85,134.85,1.38M,0.25%
06/07/1984,134.51,134.51,134.51,134.51,1.06M,0.38%
06/05/1984,134,134,134,134,1.19M,1.15%
06/04/1984,132.48,132.48,132.48,132.48,1.27M,0.23%
06/02/1984,132.17,132.17,132.17,132.17,1.08M,0.75%
06/01/1984,131.18,131.18,131.18,131.18,1.02M,0.54%
05/31/1984,130.48,130.48,130.48,130.48,905.00K,-0.38%
05/30/1984,130.98,130.98,130.98,130.98,1.25M,0.06%
05/29/1984,130.9,130.9,130.9,130.9,1.27M,-0.53%
05/28/1984,131.6,131.6,131.6,131.6,980.00K,0.24%
05/26/1984,131.29,131.29,131.29,131.29,706.00K,-0.38%
05/25/1984,131.79,131.79,131.79,131.79,1.48M,-0.79%
05/24/1984,132.84,132.84,132.84,132.84,2.01M,0.62%
05/23/1984,132.02,132.02,132.02,132.02,1.42M,-0.20%
05/22/1984,132.28,132.28,132.28,132.28,1.20M,1.72%
05/21/1984,130.04,130.04,130.04,130.04,704.00K,-0.60%
05/19/1984,130.83,130.83,130.83,130.83,848.00K,0.66%
05/18/1984,129.97,129.97,129.97,129.97,1.24M,0.10%
05/17/1984,129.84,129.84,129.84,129.84,1.00M,-0.13%
05/16/1984,130.01,130.01,130.01,130.01,1.13M,0.60%
05/15/1984,129.24,129.24,129.24,129.24,896.00K,-0.09%
05/14/1984,129.36,129.36,129.36,129.36,1.25M,-1.33%
05/12/1984,131.11,131.11,131.11,131.11,824.00K,1.24%
05/11/1984,129.51,129.51,129.51,129.51,1.20M,-0.67%
05/10/1984,130.38,130.38,130.38,130.38,875.00K,-1.63%
05/09/1984,132.54,132.54,132.54,132.54,1.08M,-1.58%
05/07/1984,134.67,134.67,134.67,134.67,1.04M,-0.04%
05/04/1984,134.73,134.73,134.73,134.73,1.69M,-1.10%
05/03/1984,136.23,136.23,136.23,136.23,2.22M,0.29%
05/02/1984,135.84,135.84,135.84,135.84,2.17M,0.66%
05/01/1984,134.95,134.95,134.95,134.95,1.80M,-0.48%
04/30/1984,135.6,135.6,135.6,135.6,2.05M,0.74%
04/28/1984,134.61,134.61,134.61,134.61,1.54M,1.04%
04/27/1984,133.23,133.23,133.23,133.23,2.06M,0.39%
04/26/1984,132.71,132.71,132.71,132.71,1.60M,-0.47%
04/25/1984,133.34,133.34,133.34,133.34,1.74M,0.01%
04/24/1984,133.33,133.33,133.33,133.33,1.93M,0.91%
04/23/1984,132.13,132.13,132.13,132.13,1.45M,0.57%
04/21/1984,131.38,131.38,131.38,131.38,951.00K,0.46%
04/20/1984,130.78,130.78,130.78,130.78,1.24M,-1.01%
04/19/1984,132.11,132.11,132.11,132.11,1.56M,0.78%
04/18/1984,131.09,131.09,131.09,131.09,1.31M,-0.34%
04/17/1984,131.54,131.54,131.54,131.54,1.21M,-0.45%
04/16/1984,132.14,132.14,132.14,132.14,1.26M,-0.91%
04/14/1984,133.36,133.36,133.36,133.36,1.04M,1.05%
04/13/1984,131.98,131.98,131.98,131.98,1.51M,-0.72%
04/12/1984,132.94,132.94,132.94,132.94,2.15M,-0.92%
04/11/1984,134.18,134.18,134.18,134.18,2.42M,-0.33%
04/10/1984,134.62,134.62,134.62,134.62,2.84M,-0.52%
04/09/1984,135.33,135.33,135.33,135.33,1.65M,0.02%
04/07/1984,135.3,135.3,135.3,135.3,1.77M,-0.10%
04/06/1984,135.44,135.44,135.44,135.44,3.17M,1.22%
04/04/1984,133.81,133.81,133.81,133.81,2.03M,0.41%
04/03/1984,133.27,133.27,133.27,133.27,2.26M,-0.06%
04/02/1984,133.35,133.35,133.35,133.35,2.18M,0.00%
03/31/1984,133.35,133.35,133.35,133.35,933.00K,0.94%
03/30/1984,132.11,132.11,132.11,132.11,2.16M,-0.29%
03/29/1984,132.5,132.5,132.5,132.5,2.93M,-0.16%
03/28/1984,132.71,132.71,132.71,132.71,2.93M,0.90%
03/27/1984,131.53,131.53,131.53,131.53,1.84M,-0.42%
03/26/1984,132.08,132.08,132.08,132.08,2.74M,1.03%
03/24/1984,130.73,130.73,130.73,130.73,1.54M,1.37%
03/23/1984,128.96,128.96,128.96,128.96,1.27M,0.13%
03/22/1984,128.79,128.79,128.79,128.79,1.48M,0.02%
03/21/1984,128.76,128.76,128.76,128.76,1.58M,0.68%
03/20/1984,127.89,127.89,127.89,127.89,985.00K,-0.20%
03/19/1984,128.14,128.14,128.14,128.14,1.04M,0.16%
03/17/1984,127.93,127.93,127.93,127.93,765.00K,-0.69%
03/16/1984,128.82,128.82,128.82,128.82,1.81M,0.44%
03/15/1984,128.25,128.25,128.25,128.25,1.52M,0.41%
03/14/1984,127.72,127.72,127.72,127.72,1.31M,0.94%
03/13/1984,126.53,126.53,126.53,126.53,649.00K,-0.39%
03/12/1984,127.02,127.02,127.02,127.02,957.00K,-0.27%
03/09/1984,127.37,127.37,127.37,127.37,1.17M,0.82%
03/08/1984,126.33,126.33,126.33,126.33,899.00K,-0.86%
03/07/1984,127.43,127.43,127.43,127.43,1.39M,-0.59%
03/06/1984,128.19,128.19,128.19,128.19,836.00K,-0.19%
03/05/1984,128.43,128.43,128.43,128.43,732.00K,0.09%
03/03/1984,128.32,128.32,128.32,128.32,457.00K,-0.53%
03/02/1984,129.01,129.01,129.01,129.01,919.00K,-0.50%
02/29/1984,129.66,129.66,129.66,129.66,1.06M,0.32%
02/28/1984,129.24,129.24,129.24,129.24,1.01M,0.22%
02/27/1984,128.96,128.96,128.96,128.96,881.00K,-1.20%
02/25/1984,130.53,130.53,130.53,130.53,1.10M,0.38%
02/24/1984,130.03,130.03,130.03,130.03,1.34M,0.66%
02/23/1984,129.18,129.18,129.18,129.18,1.35M,0.09%
02/22/1984,129.06,129.06,129.06,129.06,1.44M,0.37%
02/21/1984,128.59,128.59,128.59,128.59,1.69M,-0.49%
02/20/1984,129.22,129.22,129.22,129.22,1.65M,-1.09%
02/18/1984,130.64,130.64,130.64,130.64,1.39M,-0.31%
02/17/1984,131.05,131.05,131.05,131.05,1.95M,-0.74%
02/16/1984,132.03,132.03,132.03,132.03,3.08M,-0.42%
02/15/1984,132.59,132.59,132.59,132.59,2.70M,0.11%
02/14/1984,132.45,132.45,132.45,132.45,3.45M,0.07%
02/13/1984,132.36,132.36,132.36,132.36,4.31M,0.98%
02/11/1984,131.08,131.08,131.08,131.08,2.60M,1.79%
02/10/1984,128.78,128.78,128.78,128.78,2.68M,0.98%
02/09/1984,127.53,127.53,127.53,127.53,2.56M,-2.17%
02/08/1984,130.36,130.36,130.36,130.36,5.20M,-0.23%
02/07/1984,130.66,130.66,130.66,130.66,5.42M,0.27%
02/06/1984,130.31,130.31,130.31,130.31,5.06M,0.97%
02/04/1984,129.06,129.06,129.06,129.06,2.30M,1.87%
02/03/1984,126.69,126.69,126.69,126.69,3.45M,-1.97%
02/02/1984,129.24,129.24,129.24,129.24,4.38M,1.94%
02/01/1984,126.78,126.78,126.78,126.78,3.63M,2.18%
01/31/1984,124.08,124.08,124.08,124.08,3.44M,0.54%
01/30/1984,123.41,123.41,123.41,123.41,2.61M,0.74%
01/28/1984,122.5,122.5,122.5,122.5,1.66M,1.14%
01/27/1984,121.12,121.12,121.12,121.12,1.95M,0.59%
01/26/1984,120.41,120.41,120.41,120.41,1.42M,0.24%
01/25/1984,120.12,120.12,120.12,120.12,1.72M,0.02%
01/24/1984,120.09,120.09,120.09,120.09,2.17M,0.43%
01/23/1984,119.57,119.57,119.57,119.57,1.43M,1.01%
01/21/1984,118.38,118.38,118.38,118.38,884.00K,0.10%
01/20/1984,118.26,118.26,118.26,118.26,2.60M,0.03%
01/19/1984,118.23,118.23,118.23,118.23,1.07M,0.55%
01/18/1984,117.58,117.58,117.58,117.58,1.22M,-0.29%
01/17/1984,117.92,117.92,117.92,117.92,1.13M,-0.62%
01/16/1984,118.66,118.66,118.66,118.66,1.11M,0.43%
01/14/1984,118.15,118.15,118.15,118.15,767.00K,-0.36%
01/13/1984,118.58,118.58,118.58,118.58,1.62M,0.06%
01/12/1984,118.51,118.51,118.51,118.51,2.03M,0.45%
01/11/1984,117.98,117.98,117.98,117.98,1.09M,2.37%
01/10/1984,115.25,115.25,115.25,115.25,808.00K,0.00%
01/09/1984,115.25,115.25,115.25,115.25,611.00K,0.00%
01/07/1984,115.25,115.25,115.25,115.25,277.00K,0.00%
01/06/1984,115.25,115.25,115.25,115.25,353.00K,0.00%
01/05/1984,115.25,115.25,115.25,115.25,328.00K,0.00%
01/04/1984,115.25,115.25,115.25,115.25,166.00K,-4.92%
12/24/1983,121.21,121.21,121.21,121.21,1.28M,-0.07%
12/23/1983,121.29,121.29,121.29,121.29,1.78M,0.02%
12/22/1983,121.27,121.27,121.27,121.27,1.94M,0.23%
12/21/1983,120.99,120.99,120.99,120.99,1.41M,-0.50%
12/20/1983,121.6,121.6,121.6,121.6,1.47M,0.08%
12/19/1983,121.5,121.5,121.5,121.5,1.56M,0.71%
12/17/1983,120.64,120.64,120.64,120.64,1.10M,0.32%
12/16/1983,120.25,120.25,120.25,120.25,1.16M,0.38%
12/15/1983,119.8,119.8,119.8,119.8,928.00K,-0.05%
12/14/1983,119.86,119.86,119.86,119.86,1.19M,-0.21%
12/13/1983,120.11,120.11,120.11,120.11,1.24M,0.28%
12/12/1983,119.78,119.78,119.78,119.78,1.08M,0.60%
12/10/1983,119.07,119.07,119.07,119.07,650.00K,0.20%
12/09/1983,118.83,118.83,118.83,118.83,1.22M,0.32%
12/08/1983,118.45,118.45,118.45,118.45,1.15M,1.16%
12/07/1983,117.09,117.09,117.09,117.09,705.00K,-0.41%
12/06/1983,117.57,117.57,117.57,117.57,795.00K,0.26%
12/05/1983,117.26,117.26,117.26,117.26,667.00K,0.19%
12/03/1983,117.04,117.04,117.04,117.04,522.00K,-0.32%
12/02/1983,117.41,117.41,117.41,117.41,868.00K,-0.44%
12/01/1983,117.93,117.93,117.93,117.93,990.00K,0.26%
11/30/1983,117.63,117.63,117.63,117.63,554.00K,0.02%
11/29/1983,117.61,117.61,117.61,117.61,722.00K,-0.03%
11/28/1983,117.64,117.64,117.64,117.64,712.00K,-0.08%
11/26/1983,117.74,117.74,117.74,117.74,434.00K,-0.10%
11/25/1983,117.86,117.86,117.86,117.86,633.00K,-0.21%
11/24/1983,118.11,118.11,118.11,118.11,1.23M,-0.24%
11/23/1983,118.39,118.39,118.39,118.39,687.00K,-0.38%
11/22/1983,118.84,118.84,118.84,118.84,1.29M,-0.09%
11/21/1983,118.95,118.95,118.95,118.95,533.00K,-0.37%
11/19/1983,119.39,119.39,119.39,119.39,1.52M,-0.47%
11/18/1983,119.95,119.95,119.95,119.95,946.00K,-0.42%
11/17/1983,120.46,120.46,120.46,120.46,896.00K,-0.63%
11/16/1983,121.22,121.22,121.22,121.22,1.26M,1.06%
11/15/1983,119.95,119.95,119.95,119.95,438.00K,-0.18%
11/14/1983,120.17,120.17,120.17,120.17,440.00K,-0.45%
11/12/1983,120.71,120.71,120.71,120.71,494.00K,-0.11%
11/11/1983,120.84,120.84,120.84,120.84,910.00K,0.49%
11/10/1983,120.25,120.25,120.25,120.25,816.00K,0.05%
11/09/1983,120.19,120.19,120.19,120.19,888.00K,-0.34%
11/08/1983,120.6,120.6,120.6,120.6,884.00K,-0.52%
11/07/1983,121.23,121.23,121.23,121.23,968.00K,0.31%
11/05/1983,120.85,120.85,120.85,120.85,506.00K,-0.49%
11/04/1983,121.45,121.45,121.45,121.45,1.23M,-0.39%
11/03/1983,121.93,121.93,121.93,121.93,1.62M,0.06%
11/02/1983,121.86,121.86,121.86,121.86,1.53M,0.42%
11/01/1983,121.35,121.35,121.35,121.35,1.62M,-0.06%
10/31/1983,121.42,121.42,121.42,121.42,1.43M,1.31%
10/29/1983,119.85,119.85,119.85,119.85,626.00K,0.37%
10/28/1983,119.41,119.41,119.41,119.41,1.45M,1.38%
10/27/1983,117.79,117.79,117.79,117.79,871.00K,-0.09%
10/26/1983,117.9,117.9,117.9,117.9,752.00K,0.31%
10/25/1983,117.53,117.53,117.53,117.53,734.00K,-0.42%
10/24/1983,118.03,118.03,118.03,118.03,736.00K,-0.54%
10/22/1983,118.67,118.67,118.67,118.67,691.00K,0.26%
10/21/1983,118.36,118.36,118.36,118.36,1.04M,0.36%
10/20/1983,117.93,117.93,117.93,117.93,910.00K,-0.66%
10/19/1983,118.71,118.71,118.71,118.71,1.00M,0.15%
10/18/1983,118.53,118.53,118.53,118.53,1.31M,-0.45%
10/17/1983,119.06,119.06,119.06,119.06,640.00K,-0.19%
10/15/1983,119.29,119.29,119.29,119.29,611.00K,-0.30%
10/14/1983,119.65,119.65,119.65,119.65,1.65M,0.91%
10/13/1983,118.57,118.57,118.57,118.57,1.09M,0.89%
10/12/1983,117.52,117.52,117.52,117.52,1.29M,0.23%
10/11/1983,117.25,117.25,117.25,117.25,882.00K,1.44%
10/10/1983,115.59,115.59,115.59,115.59,726.00K,-0.89%
